# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
MMP23B	ENSG00000189409	ENST00000489782	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MMP23B	ENSG00000189409	ENST00000490017	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MMP23B	ENSG00000189409	ENST00000503792	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MMP23B	ENSG00000189409	ENST00000512731	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORC2	ENSG00000133422	ENST00000215862	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MORC2	ENSG00000133422	ENST00000397641	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MORF4L1	ENSG00000185787	ENST00000331268	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MORF4L1	ENSG00000185787	ENST00000379535	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MORF4L1	ENSG00000185787	ENST00000426013	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MORF4L1	ENSG00000185787	ENST00000558502	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MORF4L1	ENSG00000185787	ENST00000558522	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORF4L1	ENSG00000185787	ENST00000558746	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MORF4L1	ENSG00000185787	ENST00000558830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORF4L1	ENSG00000185787	ENST00000558893	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORF4L1	ENSG00000185787	ENST00000558923	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORF4L1	ENSG00000185787	ENST00000559158	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MORF4L1	ENSG00000185787	ENST00000559244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORF4L1	ENSG00000185787	ENST00000559258	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORF4L1	ENSG00000185787	ENST00000559345	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MORF4L1	ENSG00000185787	ENST00000559690	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORF4L1	ENSG00000185787	ENST00000559751	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORF4L1	ENSG00000185787	ENST00000559930	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MORF4L1	ENSG00000185787	ENST00000560422	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MORF4L1	ENSG00000185787	ENST00000560710	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MORF4L1	ENSG00000185787	ENST00000561171	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MROH2A	ENSG00000185038	ENST00000389758	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MROH2A	ENSG00000185038	ENST00000487979	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MROH2A	ENSG00000185038	ENST00000610772	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MRPS27	ENSG00000113048	ENST00000261413	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MRPS27	ENSG00000113048	ENST00000457646	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MRPS27	ENSG00000113048	ENST00000508863	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MRPS27	ENSG00000113048	ENST00000513900	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MRPS27	ENSG00000113048	ENST00000515404	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MRPS27	ENSG00000113048	ENST00000519143	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MRPS27	ENSG00000113048	ENST00000522042	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MRPS27	ENSG00000113048	ENST00000522404	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MSH6	ENSG00000116062	ENST00000234420	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MSH6	ENSG00000116062	ENST00000411819	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSH6	ENSG00000116062	ENST00000445503	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MSH6	ENSG00000116062	ENST00000455383	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSH6	ENSG00000116062	ENST00000456246	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSH6	ENSG00000116062	ENST00000538136	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MSH6	ENSG00000116062	ENST00000540021	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MSH6	ENSG00000116062	ENST00000614496	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MSH6	ENSG00000116062	ENST00000616033	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSH6	ENSG00000116062	ENST00000622629	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MSH6	ENSG00000116062	ENST00000652107	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MSH6	ENSG00000116062	ENST00000673637	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MSH6	ENSG00000116062	ENST00000673922	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSTO2P	ENSG00000203761	ENST00000314835	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MT1B	ENSG00000169688	ENST00000334346	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MT1B	ENSG00000169688	ENST00000562399	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MT1F	ENSG00000198417	ENST00000334350	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MT1F	ENSG00000198417	ENST00000564295	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MT1F	ENSG00000198417	ENST00000567672	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MT1F	ENSG00000198417	ENST00000568475	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUC16	ENSG00000181143	ENST00000397910	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MUC19	ENSG00000205592	ENST00000454784	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MUC19	ENSG00000205592	ENST00000543564	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20	ENSG00000176945	ENST00000320736	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUC20	ENSG00000176945	ENST00000423938	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MUC20	ENSG00000176945	ENST00000436408	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUC20	ENSG00000176945	ENST00000445522	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUC20	ENSG00000176945	ENST00000447234	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUC20	ENSG00000176945	ENST00000480350	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MUC20	ENSG00000176945	ENST00000485430	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20	ENSG00000176945	ENST00000498018	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MUC20-OT1	ENSG00000242086	ENST00000432194		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000455807		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000594446		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000594976		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000595086		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000597662		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000599566		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000600197		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000600288		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000612098		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000625383		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000625531		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000625665		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000626093		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000626566		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000626852		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000626872		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000626979		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000627035		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000627297		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000627471		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000627609		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000627993		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000628125		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000628392		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000628982		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000629537		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000629721		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000629807		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000630197		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000630874		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC20-OT1	ENSG00000242086	ENST00000631359		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MUC21	ENSG00000204544	ENST00000376296	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MUC21	ENSG00000204544	ENST00000486149	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MUC5B	ENSG00000117983	ENST00000525715	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MUC5B	ENSG00000117983	ENST00000529681	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
MUC5B-AS1	ENSG00000255177	ENST00000532061		0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
MXRA8	ENSG00000162576	ENST00000309212	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MXRA8	ENSG00000162576	ENST00000342753	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MXRA8	ENSG00000162576	ENST00000445648	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MXRA8	ENSG00000162576	ENST00000460473	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MXRA8	ENSG00000162576	ENST00000464351	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MXRA8	ENSG00000162576	ENST00000473097	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MXRA8	ENSG00000162576	ENST00000474033	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MXRA8	ENSG00000162576	ENST00000476718	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MXRA8	ENSG00000162576	ENST00000477278	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MXRA8	ENSG00000162576	ENST00000478517	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MYO15A	ENSG00000091536	ENST00000412324	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO15A	ENSG00000091536	ENST00000578999	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MYO15A	ENSG00000091536	ENST00000615845	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MYO15A	ENSG00000091536	ENST00000646238	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO15A	ENSG00000091536	ENST00000647165	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MYO15B	ENSG00000266714	ENST00000580701	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO15B	ENSG00000266714	ENST00000581612	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO15B	ENSG00000266714	ENST00000581866	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO15B	ENSG00000266714	ENST00000582561	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO15B	ENSG00000266714	ENST00000584516	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MYO15B	ENSG00000266714	ENST00000610510	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MYO15B	ENSG00000266714	ENST00000619501	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MYO15B	ENSG00000266714	ENST00000621743	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MYO15B	ENSG00000266714	ENST00000633867	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MYO15B	ENSG00000266714	ENST00000645453	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MYO1F	ENSG00000142347	ENST00000594774	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO1F	ENSG00000142347	ENST00000594977	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MYO1F	ENSG00000142347	ENST00000595191	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO1F	ENSG00000142347	ENST00000595325	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO1F	ENSG00000142347	ENST00000596937	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO1F	ENSG00000142347	ENST00000598321	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO1F	ENSG00000142347	ENST00000598529	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO1F	ENSG00000142347	ENST00000599123	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYO1F	ENSG00000142347	ENST00000600825	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MYO1F	ENSG00000142347	ENST00000601502	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MYO1F	ENSG00000142347	ENST00000602136	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MYO1F	ENSG00000142347	ENST00000613525	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MYO1F	ENSG00000142347	ENST00000644032	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MYT1L	ENSG00000186487	ENST00000399157	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000399161	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000407844	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000428368	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000471668	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000644820	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000647618	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000647687	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000647694	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000647738	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000647755	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000647848	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MYT1L	ENSG00000186487	ENST00000648299	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648316	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648318	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648339	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648366	protein_coding	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
MYT1L	ENSG00000186487	ENST00000648430	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648465	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648478	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648598	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
MYT1L	ENSG00000186487	ENST00000648627	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648643	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648665	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648753	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648885	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648913	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648928	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648931	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648933	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000648943	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000649092	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000649207	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000649663	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000649840	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000650399	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000650485	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000650560	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MYT1L	ENSG00000186487	ENST00000650589	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
N6AMT1	ENSG00000156239	ENST00000303775	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N6AMT1	ENSG00000156239	ENST00000351429	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
N6AMT1	ENSG00000156239	ENST00000460212	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NACAD	ENSG00000136274	ENST00000460409	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NACAD	ENSG00000136274	ENST00000490531	protein_coding	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
